gene.names	cluster
ENSMUSG00000020993	Trappc6b	2
ENSMUSG00000063275	Hacd1	2
ENSMUSG00000039914	Coq10a	2
ENSMUSG00000079480	Pin4	2
ENSMUSG00000022472	Desi1	2
ENSMUSG00000031428	Zcchc18	2
ENSMUSG00000040813	Tex264	2
ENSMUSG00000040532	Abhd11	2
ENSMUSG00000035242	Oaz1	2
ENSMUSG00000030060	Hmces	2
ENSMUSG00000021033	Gstz1	2
ENSMUSG00000022420	Dnal4	2
ENSMUSG00000073643	Wdfy1	2
ENSMUSG00000001053	N4bp3	2
ENSMUSG00000025157	Zdhhc16	2
ENSMUSG00000028673	Fuca1	2
ENSMUSG00000006435	Neurl1a	2
ENSMUSG00000053768	Chchd3	2
ENSMUSG00000040690	Col16a1	2
ENSMUSG00000030688	Stard10	2
ENSMUSG00000026078	Pdcl3	2
ENSMUSG00000028882	Ppp1r8	2
ENSMUSG00000034820	Cpsf7	2
ENSMUSG00000024948	Map4k2	2
ENSMUSG00000046865	Fbl	2
ENSMUSG00000024944	Arl2	2
ENSMUSG00000074102	Rbm15b	2
ENSMUSG00000031610	Scrg1	2
ENSMUSG00000056201	Cfl1	2
ENSMUSG00000068267	Cenpb	2
ENSMUSG00000092837	Rpph1	2
ENSMUSG00000034748	Sirt6	2
ENSMUSG00000044811	Cd300c2	2
ENSMUSG00000020485	Supt4a	2
ENSMUSG00000018765	Fxr2	2
ENSMUSG00000029463	Fam216a	2
ENSMUSG00000039154	Shd	2
ENSMUSG00000024847	Aip	2
ENSMUSG00000001313	Rnd2	2
ENSMUSG00000015937	Macroh2a1	2
ENSMUSG00000033685	Ucp2	2
ENSMUSG00000022568	Scrib	2
ENSMUSG00000036256	Igfbp7	2
ENSMUSG00000027525	Phactr3	2
ENSMUSG00000028641	P3h1	2
ENSMUSG00000026885	Ttll11	2
ENSMUSG00000053483	Usp21	2
ENSMUSG00000035697	Arhgap45	2
ENSMUSG00000037003	Tns2	2
ENSMUSG00000027406	Idh3b	2
ENSMUSG00000029712	Actl6b	2
ENSMUSG00000032575	Manf	2
ENSMUSG00000019897	Ccdc59	2
ENSMUSG00000000295	Hddc2	2
ENSMUSG00000038500	Prr3	2
ENSMUSG00000073139	Tmem185a	2
ENSMUSG00000051989	Smim11	2
ENSMUSG00000009092	Derl3	2
ENSMUSG00000043969	Emx2	2
ENSMUSG00000006782	Cnp	2
ENSMUSG00000059796	Eif4a1	2
ENSMUSG00000029388	Eif2b1	2
ENSMUSG00000031980	Agt	2
ENSMUSG00000107794	Gm44095	2
ENSMUSG00000040811	Eml2	2
ENSMUSG00000004610	Etfb	2
ENSMUSG00000032373	Car12	2
ENSMUSG00000073982	Rhog	2
ENSMUSG00000078427	Sarnp	2
ENSMUSG00000029166	Mapre3	2
ENSMUSG00000029726	Mepce	2
ENSMUSG00000091537	Tma7	2
ENSMUSG00000006356	Crip2	2
ENSMUSG00000033416	Gucd1	2
ENSMUSG00000112627	4933412E12Rik	2
ENSMUSG00000032517	Mobp	2
ENSMUSG00000022577	Ly6h	2
ENSMUSG00000028848	Gpn2	2
ENSMUSG00000085241	Snhg3	2
ENSMUSG00000033917	Gde1	2
ENSMUSG00000023967	Mrps18a	2
ENSMUSG00000028651	Ppie	2
ENSMUSG00000002731	Prkra	2
ENSMUSG00000022960	Donson	2
ENSMUSG00000026347	Tmem163	2
ENSMUSG00000031808	Slc27a1	2
ENSMUSG00000058318	Phf21a	2
ENSMUSG00000029038	Ssu72	2
ENSMUSG00000020260	Pofut2	2
ENSMUSG00000027569	Mrgbp	2
ENSMUSG00000029864	Gstk1	2
ENSMUSG00000025439	Clns1a	2
ENSMUSG00000042572	Ube2q1	2
ENSMUSG00000058267	Mrps14	2
ENSMUSG00000000339	Rtca	2
ENSMUSG00000044751	Atp5pb-ps	2
ENSMUSG00000041278	Ttc1	2
ENSMUSG00000030417	Pdcd5	2
ENSMUSG00000033434	Gtpbp6	2
ENSMUSG00000025878	Uimc1	2
ENSMUSG00000010047	Hyal2	2
ENSMUSG00000010453	Kansl3	2
ENSMUSG00000038619	Ensa	2
ENSMUSG00000024150	Mcfd2	2
ENSMUSG00000044155	Lsm8	2
ENSMUSG00000028398	Dmac1	2
ENSMUSG00000020778	Ten1	2
ENSMUSG00000106292	Gm43174	2
ENSMUSG00000001525	Tubb5	2
ENSMUSG00000095595	Fam177a	2
ENSMUSG00000063171	Rps4l	2
ENSMUSG00000058756	Thra	2
ENSMUSG00000019797	Mtres1	2
ENSMUSG00000095567	Noc2l	2
ENSMUSG00000031788	Kifc3	2
ENSMUSG00000022677	Cep20	2
ENSMUSG00000106448	Gm43486	2
ENSMUSG00000020230	Prmt2	2
ENSMUSG00000022540	Rogdi	2
ENSMUSG00000050122	Vwa3b	2
ENSMUSG00000024414	Mrpl27	2
ENSMUSG00000042569	Dhrs7b	2
ENSMUSG00000079334	Naa80	2
ENSMUSG00000039682	Lap3	2
ENSMUSG00000086290	Snhg12	2
ENSMUSG00000031837	Necab2	2
ENSMUSG00000073838	Tufm	2
ENSMUSG00000113622	Gm49749	2
ENSMUSG00000020674	Pxdn	2
ENSMUSG00000057036	Gm7536	2
ENSMUSG00000002846	Timmdc1	2
ENSMUSG00000005054	Cstb	2
ENSMUSG00000038722	Bud31	2
ENSMUSG00000004285	Atp6v1f	2
ENSMUSG00000028729	Ebna1bp2	2
ENSMUSG00000044433	Camsap3	2
ENSMUSG00000004561	Mettl17	2
ENSMUSG00000034781	Gna11	2
ENSMUSG00000020935	Dcakd	2
ENSMUSG00000026966	Ssna1	2
ENSMUSG00000024570	Rbfa	2
ENSMUSG00000030685	Kctd13	2
ENSMUSG00000082203	Gm15636	2
ENSMUSG00000078588	Ccdc24	2
ENSMUSG00000079598	Clec2l	2
ENSMUSG00000030188	Magohb	2
ENSMUSG00000002105	Slc39a13	2
ENSMUSG00000039623	Ap5z1	2
ENSMUSG00000019494	Cops6	2
ENSMUSG00000021007	Spata7	2
ENSMUSG00000051768	Xrcc1	2
ENSMUSG00000057229	Dmac2	2
ENSMUSG00000097385	Gm26814	2
ENSMUSG00000009647	Mcu	2
ENSMUSG00000019518	Ap4m1	2
ENSMUSG00000024824	Rad9a	2
ENSMUSG00000026154	Sdhaf4	2
ENSMUSG00000044287	Nrn1l	2
ENSMUSG00000030983	Bccip	2
ENSMUSG00000047844	Bex4	2
ENSMUSG00000035964	Tmem59l	2
ENSMUSG00000023336	Wfdc1	2
ENSMUSG00000002910	Arrdc2	2
ENSMUSG00000033578	Tmem35a	2
ENSMUSG00000045639	Zfp629	2
ENSMUSG00000067212	H2-T23	2
ENSMUSG00000024962	Vegfb	2
ENSMUSG00000046756	Mrps7	2
ENSMUSG00000092274	Neat1	2
ENSMUSG00000024486	Hbegf	2
ENSMUSG00000041096	Tspyl2	2
ENSMUSG00000078570	1110065P20Rik	2
ENSMUSG00000007603	Dus3l	2
ENSMUSG00000006445	Epha2	2
ENSMUSG00000022760	Thap7	2
ENSMUSG00000018659	Pnpo	2
ENSMUSG00000022111	Uchl3	2
ENSMUSG00000023272	Creld2	2
ENSMUSG00000022437	Samm50	2
ENSMUSG00000047084	Ngrn	2
ENSMUSG00000030751	Psma1	2
ENSMUSG00000039452	Snx22	2
ENSMUSG00000079056	Kcnip3	2
ENSMUSG00000071074	Yipf3	2
ENSMUSG00000015095	Fbxw5	2
ENSMUSG00000022548	Apod	2
ENSMUSG00000069515	Lyz1	2
ENSMUSG00000040158	Tax1bp3	2
ENSMUSG00000041035	Dpcd	2
ENSMUSG00000063754	Gm10136	2
ENSMUSG00000008090	Fgfrl1	2
ENSMUSG00000024885	Aldh3b1	2
ENSMUSG00000026917	Wdr5	2
ENSMUSG00000040681	Hmgn1	2
ENSMUSG00000018339	Gpx3	2
ENSMUSG00000030435	U2af2	2
ENSMUSG00000035505	Cox18	2
ENSMUSG00000023966	Rsph9	2
ENSMUSG00000069041	Slc25a31	2
ENSMUSG00000101037	Gm28424	2
ENSMUSG00000007867	Ift43	2
ENSMUSG00000050071	Bex1	2
ENSMUSG00000022889	Mrpl39	2
ENSMUSG00000044628	Rnf208	2
ENSMUSG00000035559	Mpv17l2	2
ENSMUSG00000025825	Iscu	2
ENSMUSG00000027246	Ell3	2
ENSMUSG00000018672	Copz2	2
ENSMUSG00000017764	Zswim1	2
ENSMUSG00000019868	Vta1	2
ENSMUSG00000067786	Nnat	2
ENSMUSG00000022450	Ndufa6	2
ENSMUSG00000028969	Cdk5	2
ENSMUSG00000029394	Cdk2ap1	2
ENSMUSG00000035048	Anapc13	2
ENSMUSG00000046058	Eid2	2
ENSMUSG00000048865	Arhgap30	2
ENSMUSG00000050105	Fam110d	2
ENSMUSG00000105843	Gm19439	2
ENSMUSG00000046447	Camk2n1	2
ENSMUSG00000022951	Rcan1	2
ENSMUSG00000000399	Ndufa9	2
ENSMUSG00000016257	Prelid3b	2
ENSMUSG00000003546	Klc4	2
ENSMUSG00000024220	Zfp523	2
ENSMUSG00000024194	Cuta	2
ENSMUSG00000023010	Tmbim6	2
ENSMUSG00000023707	Ogfod2	2
ENSMUSG00000035443	Thyn1	2
ENSMUSG00000023571	C1qtnf12	2
ENSMUSG00000066026	Dhrs3	2
ENSMUSG00000033006	Sox10	2
ENSMUSG00000117869	Snhg4	2
ENSMUSG00000027163	Commd9	2
ENSMUSG00000078193	Rpl35rt	2
ENSMUSG00000025155	Dus1l	2
ENSMUSG00000064037	Gpn1	2
ENSMUSG00000087412	Gm15501	2
ENSMUSG00000006498	Ptbp1	2
ENSMUSG00000031667	Aktip	2
ENSMUSG00000050854	Tmem125	2
ENSMUSG00000022793	B4galt4	2
ENSMUSG00000015889	Lta4h	2
ENSMUSG00000061046	Haghl	2
ENSMUSG00000030697	Ppp4c	2
ENSMUSG00000038975	Rabggtb	2
ENSMUSG00000024132	Eci1	2
ENSMUSG00000006651	Aplp1	2
ENSMUSG00000023904	Hcfc1r1	2
ENSMUSG00000030614	Tmem126b	2
ENSMUSG00000002416	Ndufb2	2
ENSMUSG00000037197	Rbm17	2
ENSMUSG00000028955	Vamp3	2
ENSMUSG00000015575	Atp6v0e	2
ENSMUSG00000021737	Psmd6	2
ENSMUSG00000030204	Ddx47	2
ENSMUSG00000114138	Gm36423	2
ENSMUSG00000026032	Ndufb3	2
ENSMUSG00000019158	Tmem160	2
ENSMUSG00000111977	Gm47163	2
ENSMUSG00000028334	Nans	2
ENSMUSG00000070343	Gm10288	2
ENSMUSG00000041707	Tmem273	2
ENSMUSG00000027374	Mrps5	2
ENSMUSG00000031832	Taf1c	2
ENSMUSG00000024381	Bin1	2
ENSMUSG00000038593	Tctn1	2
ENSMUSG00000018102	H2bc4	2
ENSMUSG00000002803	Btbd6	2
ENSMUSG00000018451	6330403K07Rik	2
ENSMUSG00000022595	Lypd2	2
ENSMUSG00000023495	Pcbp4	2
ENSMUSG00000015476	Prrt1	2
ENSMUSG00000057531	Dtnbp1	2
ENSMUSG00000034473	Sec22a	2
ENSMUSG00000020684	Rasl10b	2
ENSMUSG00000045282	Tmem86b	2
ENSMUSG00000022214	Dcaf11	2
ENSMUSG00000024889	Rce1	2
ENSMUSG00000028608	Czib	2
ENSMUSG00000111209	Gm7529	2
ENSMUSG00000034807	Colgalt1	2
ENSMUSG00000017188	Coa3	2
ENSMUSG00000019874	Fabp7	2
ENSMUSG00000048218	Amigo2	2
ENSMUSG00000023861	Mpc1	2
ENSMUSG00000022018	Rgcc	2
ENSMUSG00000080776	Gm12174	2
ENSMUSG00000022528	Hes1	2
ENSMUSG00000116858	Gm49797	2
ENSMUSG00000029014	Dnajc2	2
ENSMUSG00000021520	Uqcrb	2
ENSMUSG00000031226	Pbdc1	2
ENSMUSG00000038312	Edem2	2
ENSMUSG00000057278	Snrpg	2
ENSMUSG00000063694	Cycs	2
ENSMUSG00000024033	Rsph1	2
ENSMUSG00000106943	Dancr	2
ENSMUSG00000026411	Tmem9	2
ENSMUSG00000001127	Araf	2
ENSMUSG00000024835	Coro1b	2
ENSMUSG00000027942	4933434E20Rik	2
ENSMUSG00000030695	Aldoa	2
ENSMUSG00000063954	H2ac19	2
ENSMUSG00000043432	Leng9	2
ENSMUSG00000033249	Hsf4	2
ENSMUSG00000010097	Nxf1	2
ENSMUSG00000030538	Cib1	2
ENSMUSG00000040591	Cstpp1	2
ENSMUSG00000024006	Stk38	2
ENSMUSG00000048495	Tyw5	2
ENSMUSG00000008393	Carhsp1	2
ENSMUSG00000032105	Nherf4	2
ENSMUSG00000006024	Napa	2
ENSMUSG00000058966	Tlcd3b	2
ENSMUSG00000031516	Dctn6	2
ENSMUSG00000025534	Gusb	2
ENSMUSG00000023067	Cdkn1a	2
ENSMUSG00000001707	Eef1e1	2
ENSMUSG00000115783	Bc1	2
ENSMUSG00000023266	Frs3	2
ENSMUSG00000010607	Pigyl	2
ENSMUSG00000028681	Ptch2	2
ENSMUSG00000020585	Laptm4a	2
ENSMUSG00000028998	Tomm7	2
ENSMUSG00000045731	Pnoc	2
ENSMUSG00000011179	Odc1	2
ENSMUSG00000039278	Pcsk1n	2
ENSMUSG00000062591	Tubb4a	2
ENSMUSG00000013483	Card14	2
ENSMUSG00000020904	Cfap52	2
ENSMUSG00000025532	Crcp	2
ENSMUSG00000106918	Mrpl33	2
ENSMUSG00000014195	Dnajc7	2
ENSMUSG00000024160	Spsb3	2
ENSMUSG00000032040	Dcps	2
ENSMUSG00000032557	Uba5	2
ENSMUSG00000041736	Tspo	2
ENSMUSG00000031143	Ccdc22	2
ENSMUSG00000037060	Cavin3	2
ENSMUSG00000020232	Hmg20b	2
ENSMUSG00000040972	Igsf21	2
ENSMUSG00000052214	Opa3	2
ENSMUSG00000098120	Gm5914	2
ENSMUSG00000018882	Mrpl45	2
ENSMUSG00000020476	Dbnl	2
ENSMUSG00000031065	Cdk16	2
ENSMUSG00000047502	Mroh7	2
ENSMUSG00000001783	Rtcb	2
ENSMUSG00000063576	Klhdc3	2
ENSMUSG00000021194	Chga	2
ENSMUSG00000044881	Coa4	2
ENSMUSG00000043687	1190005I06Rik	2
ENSMUSG00000019710	Mrpl24	2
ENSMUSG00000117980	Gm30571	2
ENSMUSG00000042613	Pbxip1	2
ENSMUSG00000053297	AI854703	2
ENSMUSG00000005481	Ddx39a	2
ENSMUSG00000032766	Gng11	2
ENSMUSG00000030037	Mrpl53	2
ENSMUSG00000015377	Dennd6b	2
ENSMUSG00000034796	Cpne7	2
ENSMUSG00000023044	Csad	2
ENSMUSG00000027160	Ccdc34	2
ENSMUSG00000051234	Rnf7	2
ENSMUSG00000031447	Lamp1	2
ENSMUSG00000108530	4930429H19Rik	2
ENSMUSG00000002342	Tmem161a	2
ENSMUSG00000068580	Zfyve19	2
ENSMUSG00000044986	Tst	2
ENSMUSG00000031451	Gas6	2
ENSMUSG00000026519	Tmem63a	2
ENSMUSG00000030406	Gipr	2
ENSMUSG00000037958	Nsrp1	2
ENSMUSG00000060204	Slc10a4-ps	2
ENSMUSG00000041632	Mrps27	2
ENSMUSG00000043411	Usp48	2
ENSMUSG00000057113	Npm1	2
ENSMUSG00000073471	Rsph3a	2
ENSMUSG00000097156	Gm3764	2
ENSMUSG00000109121	Gm44644	2
ENSMUSG00000013523	Bcas1	2
ENSMUSG00000019564	Arid3a	2
ENSMUSG00000027804	Ppid	2
ENSMUSG00000096145	Vkorc1	2
ENSMUSG00000026421	Csrp1	2
ENSMUSG00000104467	Gm37660	2
ENSMUSG00000025790	Slco3a1	2
ENSMUSG00000034729	Mrps10	2
ENSMUSG00000032359	Ctsh	2
ENSMUSG00000029147	Ppm1g	2
ENSMUSG00000001128	Cfp	2
ENSMUSG00000020903	Stx8	2
ENSMUSG00000056596	Trnp1	2
ENSMUSG00000032897	Nfyc	2
ENSMUSG00000037661	Gpr160	2
ENSMUSG00000039067	Psmd7	2
ENSMUSG00000106864	Gtf3c2	2
ENSMUSG00000034471	Caskin2	2
ENSMUSG00000041168	Lonp1	2
ENSMUSG00000040822	1700123O20Rik	2
ENSMUSG00000018585	Atox1	2
ENSMUSG00000065990	Aurkaip1	2
ENSMUSG00000107325	Gm43425	2
ENSMUSG00000024158	Hagh	2
ENSMUSG00000038569	Rad9b	2
ENSMUSG00000042436	Mfap4	2
ENSMUSG00000031762	Mt2	2
ENSMUSG00000037514	Pank2	2
ENSMUSG00000078713	Tomm5	2
ENSMUSG00000079562	Maea	2
ENSMUSG00000107283	Mpv17	2
ENSMUSG00000063445	Nmral1	2
ENSMUSG00000021930	Spryd7	2
ENSMUSG00000033355	Rtp4	2
ENSMUSG00000046229	Scand1	2
ENSMUSG00000031068	Glrx3	2
ENSMUSG00000033579	Fa2h	2
ENSMUSG00000003762	Coq8b	2
ENSMUSG00000020224	Llph	2
ENSMUSG00000081058	H3c15	2
ENSMUSG00000084349	Rpl3-ps1	2
ENSMUSG00000111756	Gm48183	2
ENSMUSG00000096349	NA	2
ENSMUSG00000069682	Gm10275	2
ENSMUSG00000028069	Gpatch4	2
ENSMUSG00000108077	6330415B21Rik	2
ENSMUSG00000003808	Farsa	2
ENSMUSG00000035203	Epn1	2
ENSMUSG00000055681	Cope	2
ENSMUSG00000092086	Gm6793	2
ENSMUSG00000004071	Cdip1	2
ENSMUSG00000041126	H2az2	2
ENSMUSG00000048832	Vps37c	2
ENSMUSG00000028261	Ndufaf4	2
ENSMUSG00000070520	Nsmce3	2
ENSMUSG00000107002	Ncbp2as2	2
ENSMUSG00000052752	Traf7	2
ENSMUSG00000115423	Gm56450	2
ENSMUSG00000044715	Gskip	2
ENSMUSG00000025223	Ldb1	2
ENSMUSG00000000827	Tpd52l2	2
ENSMUSG00000007589	Tinf2	2
ENSMUSG00000015027	Galns	2
ENSMUSG00000028582	Cc2d1b	2
ENSMUSG00000033159	Cnppd1	2
ENSMUSG00000059939	9430015G10Rik	2
ENSMUSG00000000711	Rab5b	2
ENSMUSG00000040652	Oaz2	2
ENSMUSG00000003444	Med29	2
ENSMUSG00000001755	Coasy	2
ENSMUSG00000035199	Arl6ip5	2
ENSMUSG00000038555	Reep2	2
ENSMUSG00000006931	P3h4	2
ENSMUSG00000026200	Glb1l	2
ENSMUSG00000029056	Pank4	2
ENSMUSG00000115454	Gm49086	2
ENSMUSG00000113949	Scamp4	2
ENSMUSG00000021458	Aopep	2
ENSMUSG00000092323	BB365896	2
ENSMUSG00000006304	Arpc2	2
ENSMUSG00000026799	Med27	2
ENSMUSG00000032051	Fdx1	2
ENSMUSG00000003813	Rad23a	2
ENSMUSG00000017264	Exosc10	2
ENSMUSG00000081473	Gm4853	2
ENSMUSG00000025130	P4hb	2
ENSMUSG00000019822	Smpd2	2
ENSMUSG00000029326	Enoph1	2
ENSMUSG00000062563	Cys1	2
ENSMUSG00000052428	Tmco1	2
ENSMUSG00000047797	Gjb1	2
ENSMUSG00000099927	Gm8226	2
ENSMUSG00000032046	Abhd12	2
ENSMUSG00000022414	Tab1	2
ENSMUSG00000019320	Noxo1	2
ENSMUSG00000020811	Wscd1	2
ENSMUSG00000027075	Slc43a1	2
ENSMUSG00000052384	Nrros	2
ENSMUSG00000073481	Mtarc2	2
ENSMUSG00000050666	Vstm4	2
ENSMUSG00000028636	Ppcs	2
ENSMUSG00000038302	Afg1l	2
ENSMUSG00000000594	Gm2a	2
ENSMUSG00000030189	Ybx3	2
ENSMUSG00000091625	Lsm5	2
ENSMUSG00000040770	Il25	2
ENSMUSG00000028811	Yars1	2
ENSMUSG00000021253	Tgfb3	2
ENSMUSG00000042707	Dnali1	2
ENSMUSG00000078771	Evi2a	2
ENSMUSG00000039450	Dcxr	2
ENSMUSG00000021773	Comtd1	2
ENSMUSG00000039886	Tmem120a	2
ENSMUSG00000057177	Gsk3a	2
ENSMUSG00000029681	Bcl7b	2
ENSMUSG00000100228	Gm29257	2
ENSMUSG00000074340	Ovgp1	2
ENSMUSG00000074578	Zfas1	2
ENSMUSG00000010755	Cars1	2
ENSMUSG00000043866	Taf10	2
ENSMUSG00000036067	Slc2a6	2
ENSMUSG00000028411	Aptx	2
ENSMUSG00000019471	Cdc37	2
ENSMUSG00000031556	Tm2d2	2
ENSMUSG00000040904	Gm21988	2
ENSMUSG00000082820	Gm13803	2
ENSMUSG00000002006	Pdzd4	2
ENSMUSG00000003038	Hmgn2	2
ENSMUSG00000055945	Prr18	2
ENSMUSG00000010048	Ifrd2	2
ENSMUSG00000024327	Slc39a7	2
ENSMUSG00000029319	Coq2	2
ENSMUSG00000045055	Rpsa-ps2	2
ENSMUSG00000096942	Rps19-ps6	2
ENSMUSG00000036430	Tbcc	2
ENSMUSG00000033735	Spr	2
ENSMUSG00000020216	Jsrp1	2
ENSMUSG00000071648	Rom1	2
ENSMUSG00000021476	Habp4	2
ENSMUSG00000020736	Nt5c	2
ENSMUSG00000107826	Gm44242	2
ENSMUSG00000042111	Ccdc115	2
ENSMUSG00000024191	Bnip1	2
ENSMUSG00000029073	Cptp	2
ENSMUSG00000032067	Pts	2
ENSMUSG00000052135	Foxo6	2
ENSMUSG00000020107	Anapc16	2
ENSMUSG00000025208	Mrpl43	2
ENSMUSG00000064339	mt-Rnr2	2
ENSMUSG00000052033	Pfdn4	2
ENSMUSG00000053931	Cnn3	2
ENSMUSG00000034108	Ccs	2
ENSMUSG00000039828	Wdr70	2
ENSMUSG00000104631	Gm43774	2
ENSMUSG00000040034	Nup43	2
ENSMUSG00000028898	Trnau1ap	2
ENSMUSG00000093565	Rab26os	2
ENSMUSG00000030934	Oat	2
ENSMUSG00000026626	Ppp2r5a	2
ENSMUSG00000003099	Ppp5c	2
ENSMUSG00000030822	Prr14	2
ENSMUSG00000109353	Gm45183	2
ENSMUSG00000020549	Elac2	2
ENSMUSG00000056698	Elmod3	2
ENSMUSG00000032381	Ciao2a	2
ENSMUSG00000013593	Ndufs2	2
ENSMUSG00000021091	Serpina3n	2
ENSMUSG00000114575	Gm47814	2
ENSMUSG00000015536	Mocs2	2
ENSMUSG00000107966	Gm44001	2
ENSMUSG00000040913	Fbxw4	2
ENSMUSG00000029535	Triap1	2
ENSMUSG00000090553	Snrpe	2
ENSMUSG00000111864	Rpl26-ps6	2
ENSMUSG00000024007	Ppil1	2
ENSMUSG00000090223	Pcp4	2
ENSMUSG00000031839	Hsbp1	2
ENSMUSG00000036752	Tubb4b	2
ENSMUSG00000090247	Bloc1s1	2
ENSMUSG00000018347	Zkscan6	2
ENSMUSG00000027301	Oxt	2
ENSMUSG00000029027	Dffb	2
ENSMUSG00000037531	Mrpl47	2
ENSMUSG00000079658	Eloc	2
ENSMUSG00000113425	Gm48653	2
ENSMUSG00000022323	Rida	2
ENSMUSG00000029578	Wipi2	2
ENSMUSG00000051146	Camk2n2	2
ENSMUSG00000059434	Gckr	2
ENSMUSG00000099696	2900052N01Rik	2
ENSMUSG00000005732	Ranbp1	2
ENSMUSG00000101799	9330175M20Rik	2
ENSMUSG00000051232	Tmem199	2
ENSMUSG00000028799	Zfp362	2
ENSMUSG00000071451	Psmg4	2
ENSMUSG00000014243	Zswim7	2
ENSMUSG00000019173	Rab5c	2
ENSMUSG00000022972	Cfap298	2
ENSMUSG00000024387	Csnk2b	2
ENSMUSG00000097277	2900076A07Rik	2
ENSMUSG00000005150	Wdr83	2
ENSMUSG00000000247	Lhx2	2
ENSMUSG00000035863	Palm	2
ENSMUSG00000029146	Snx17	2
ENSMUSG00000006215	Zbtb17	2
ENSMUSG00000096446	Gm8104	2
ENSMUSG00000000743	Chmp1a	2
ENSMUSG00000038828	Tmem214	2
ENSMUSG00000042286	Stab1	2
ENSMUSG00000032698	Lmo2	2
ENSMUSG00000060152	Pop5	2
ENSMUSG00000118061	Rbfaos	2
ENSMUSG00000038046	Mrm3	2
ENSMUSG00000026926	Pmpca	2
ENSMUSG00000081684	Rps2-ps13	2
ENSMUSG00000111897	Gm19810	2
ENSMUSG00000024778	Fas	2
ENSMUSG00000013858	Tmem259	2
ENSMUSG00000027222	Pex16	2
ENSMUSG00000053317	Sec61b	2
ENSMUSG00000074619	Fundc2b	2
ENSMUSG00000002871	Tpra1	2
ENSMUSG00000049960	Mrps16	2
ENSMUSG00000107451	Gm44421	2
ENSMUSG00000022570	Gfus	2
ENSMUSG00000036620	Mgat4b	2
ENSMUSG00000054766	Set	2
ENSMUSG00000074872	Ctxn2	2
ENSMUSG00000108633	Gm44694	2
ENSMUSG00000028899	Taf12	2
ENSMUSG00000034974	Dapk3	2
ENSMUSG00000058672	Tubb2a	2
ENSMUSG00000032175	Tyk2	2
ENSMUSG00000015478	Rnf5	2
ENSMUSG00000028945	Rheb	2
ENSMUSG00000024873	Cnih2	2
ENSMUSG00000115041	Gm48939	2
ENSMUSG00000021958	Pinx1	2
ENSMUSG00000004951	Hspb1	2
ENSMUSG00000026991	Pkp4	2
ENSMUSG00000022978	Mis18a	2
ENSMUSG00000104206	Gm32250	2
ENSMUSG00000071553	Cpa2	2
ENSMUSG00000020205	Phlda1	2
ENSMUSG00000039917	Rhbdd2	2
ENSMUSG00000022940	Pigp	2
ENSMUSG00000021241	Isca2	2
ENSMUSG00000035772	Mrps2	2
ENSMUSG00000061613	U2af1	2
ENSMUSG00000056737	Capg	2
ENSMUSG00000017386	Traf4	2
ENSMUSG00000025869	Nop16	2
ENSMUSG00000031570	Plpp5	2
ENSMUSG00000007837	Prrg2	2
ENSMUSG00000003657	Calb2	2
ENSMUSG00000041324	Inhba	2
ENSMUSG00000017760	Ctsa	2
ENSMUSG00000027300	Ubox5	2
ENSMUSG00000025035	Arl3	2
ENSMUSG00000036820	Amdhd2	2
ENSMUSG00000020810	Cygb	2
ENSMUSG00000024309	Pfdn6	2
ENSMUSG00000024186	Rgs11	2
ENSMUSG00000068856	Sf3b4	2
ENSMUSG00000028538	St3gal3	2
ENSMUSG00000031821	Gins2	2
ENSMUSG00000051048	P4ha3	2
ENSMUSG00000030030	1700003E16Rik	2
ENSMUSG00000037373	Ctbp1	2
ENSMUSG00000028792	Ak2	2
ENSMUSG00000041769	Ppp2r2d	2
ENSMUSG00000045377	Tmem88	2
ENSMUSG00000045538	Ddx28	2
ENSMUSG00000033174	Mgll	2
ENSMUSG00000020844	Nxn	2
ENSMUSG00000022771	Ppil2	2
ENSMUSG00000029701	Rbm28	2
ENSMUSG00000050621	Rps27rt	2
ENSMUSG00000075289	Carns1	2
ENSMUSG00000024818	Slc25a45	2
ENSMUSG00000066900	Suds3	2
ENSMUSG00000107428	Gm44154	2
ENSMUSG00000044408	Sptssa	2
ENSMUSG00000002458	Rgs19	2
ENSMUSG00000018565	Elp5	2
ENSMUSG00000038671	Arfrp1	2
ENSMUSG00000060600	Eno3	2
ENSMUSG00000026811	St6galnac6	2
ENSMUSG00000050737	Ptges	2
ENSMUSG00000027463	Slc52a3	2
ENSMUSG00000032047	Acat1	2
ENSMUSG00000025393	Atp5f1b	2
ENSMUSG00000037214	Thap1	2
ENSMUSG00000028597	Gpx7	2
ENSMUSG00000037126	Psd	2
ENSMUSG00000038991	Txndc5	2
ENSMUSG00000020288	Ahsa2	2
ENSMUSG00000049489	Ccnq	2
ENSMUSG00000062382	Ftl1-ps1	2
ENSMUSG00000023939	Mrpl14	2
ENSMUSG00000042662	Dusp15	2
ENSMUSG00000032899	Styk1	2
ENSMUSG00000032078	Zpr1	2
ENSMUSG00000001285	Myg1	2
ENSMUSG00000013787	Ehmt2	2
ENSMUSG00000029034	Ints11	2
ENSMUSG00000115686	Gm49310	2
ENSMUSG00000042210	Abhd14a	2
ENSMUSG00000093619	4930535L15Rik	2
ENSMUSG00000062797	Hikeshi	2
ENSMUSG00000109095	Gm44799	2
ENSMUSG00000079941	Cox5b-ps	2
ENSMUSG00000039205	Ciz1	2
ENSMUSG00000033918	Parl	2
ENSMUSG00000049305	Ccdc71	2
